location,location_name,year,age_group_id,age_group,sex_id,sex,metric,mean
BLZ,Belize,2007,13,40 to 44 yrs,1,male,obese,0.272
BLZ,Belize,2007,14,45 to 49 yrs,1,male,obese,0.283
BLZ,Belize,2007,15,50 to 54 yrs,1,male,obese,0.298
BLZ,Belize,2007,16,55 to 59 yrs,1,male,obese,0.31
BLZ,Belize,2007,17,60 to 64 yrs,1,male,obese,0.309
BLZ,Belize,2007,18,65 to 69 yrs,1,male,obese,0.17
BLZ,Belize,2007,19,70 to 74 yrs,1,male,obese,0.162
BLZ,Belize,2007,20,75 to 79 yrs,1,male,obese,0.147
BLZ,Belize,2007,21,80+ yrs,1,male,obese,0.12
BLZ,Belize,2007,34,2 to 4 yrs,2,female,obese,0.09
BLZ,Belize,2007,6,5 to 9 yrs,2,female,obese,0.098
BLZ,Belize,2007,7,10 to 14 yrs,2,female,obese,0.109
BLZ,Belize,2007,8,15 to 19 yrs,2,female,obese,0.19
BLZ,Belize,2007,9,20 to 24 yrs,2,female,obese,0.329
BLZ,Belize,2007,10,25 to 29 yrs,2,female,obese,0.41
BLZ,Belize,2007,11,30 to 34 yrs,2,female,obese,0.481
BLZ,Belize,2007,12,35 to 39 yrs,2,female,obese,0.521
BLZ,Belize,2007,13,40 to 44 yrs,2,female,obese,0.436
BLZ,Belize,2007,14,45 to 49 yrs,2,female,obese,0.475
BLZ,Belize,2007,15,50 to 54 yrs,2,female,obese,0.527
BLZ,Belize,2007,16,55 to 59 yrs,2,female,obese,0.55
BLZ,Belize,2007,17,60 to 64 yrs,2,female,obese,0.559
BLZ,Belize,2007,18,65 to 69 yrs,2,female,obese,0.279
BLZ,Belize,2007,19,70 to 74 yrs,2,female,obese,0.27
BLZ,Belize,2007,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2007,21,80+ yrs,2,female,obese,0.193
BLZ,Belize,2008,34,2 to 4 yrs,1,male,obese,0.078
BLZ,Belize,2008,6,5 to 9 yrs,1,male,obese,0.069
BLZ,Belize,2008,7,10 to 14 yrs,1,male,obese,0.081
BLZ,Belize,2008,8,15 to 19 yrs,1,male,obese,0.107
BLZ,Belize,2008,9,20 to 24 yrs,1,male,obese,0.161
BLZ,Belize,2008,10,25 to 29 yrs,1,male,obese,0.199
BLZ,Belize,2008,11,30 to 34 yrs,1,male,obese,0.224
BLZ,Belize,2008,12,35 to 39 yrs,1,male,obese,0.248
BLZ,Belize,2008,13,40 to 44 yrs,1,male,obese,0.272
BLZ,Belize,2008,14,45 to 49 yrs,1,male,obese,0.282
BLZ,Belize,2008,15,50 to 54 yrs,1,male,obese,0.298
BLZ,Belize,2008,16,55 to 59 yrs,1,male,obese,0.309
BLZ,Belize,2008,17,60 to 64 yrs,1,male,obese,0.307
BLZ,Belize,2008,18,65 to 69 yrs,1,male,obese,0.17
BLZ,Belize,2008,19,70 to 74 yrs,1,male,obese,0.162
BLZ,Belize,2008,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2008,21,80+ yrs,1,male,obese,0.12
BLZ,Belize,2008,34,2 to 4 yrs,2,female,obese,0.086
BLZ,Belize,2008,6,5 to 9 yrs,2,female,obese,0.097
BLZ,Belize,2008,7,10 to 14 yrs,2,female,obese,0.107
BLZ,Belize,2008,8,15 to 19 yrs,2,female,obese,0.189
BLZ,Belize,2008,9,20 to 24 yrs,2,female,obese,0.328
BLZ,Belize,2008,10,25 to 29 yrs,2,female,obese,0.409
BLZ,Belize,2008,11,30 to 34 yrs,2,female,obese,0.479
BLZ,Belize,2008,12,35 to 39 yrs,2,female,obese,0.519
BLZ,Belize,2008,13,40 to 44 yrs,2,female,obese,0.436
BLZ,Belize,2008,14,45 to 49 yrs,2,female,obese,0.473
BLZ,Belize,2008,15,50 to 54 yrs,2,female,obese,0.527
BLZ,Belize,2008,16,55 to 59 yrs,2,female,obese,0.549
BLZ,Belize,2008,17,60 to 64 yrs,2,female,obese,0.556
BLZ,Belize,2008,18,65 to 69 yrs,2,female,obese,0.281
BLZ,Belize,2008,19,70 to 74 yrs,2,female,obese,0.27
BLZ,Belize,2008,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2008,21,80+ yrs,2,female,obese,0.193
BLZ,Belize,2009,34,2 to 4 yrs,1,male,obese,0.073
BLZ,Belize,2009,6,5 to 9 yrs,1,male,obese,0.068
BLZ,Belize,2009,7,10 to 14 yrs,1,male,obese,0.079
BLZ,Belize,2009,8,15 to 19 yrs,1,male,obese,0.107
BLZ,Belize,2009,9,20 to 24 yrs,1,male,obese,0.161
BLZ,Belize,2009,10,25 to 29 yrs,1,male,obese,0.199
BLZ,Belize,2009,11,30 to 34 yrs,1,male,obese,0.223
BLZ,Belize,2009,12,35 to 39 yrs,1,male,obese,0.248
BLZ,Belize,2009,13,40 to 44 yrs,1,male,obese,0.271
BLZ,Belize,2009,14,45 to 49 yrs,1,male,obese,0.281
BLZ,Belize,2009,15,50 to 54 yrs,1,male,obese,0.297
BLZ,Belize,2009,16,55 to 59 yrs,1,male,obese,0.309
BLZ,Belize,2009,17,60 to 64 yrs,1,male,obese,0.305
BLZ,Belize,2009,18,65 to 69 yrs,1,male,obese,0.17
BLZ,Belize,2009,19,70 to 74 yrs,1,male,obese,0.163
BLZ,Belize,2009,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2009,21,80+ yrs,1,male,obese,0.119
BLZ,Belize,2009,34,2 to 4 yrs,2,female,obese,0.083
BLZ,Belize,2009,6,5 to 9 yrs,2,female,obese,0.096
BLZ,Belize,2009,7,10 to 14 yrs,2,female,obese,0.105
BLZ,Belize,2009,8,15 to 19 yrs,2,female,obese,0.189
BLZ,Belize,2009,9,20 to 24 yrs,2,female,obese,0.328
BLZ,Belize,2009,10,25 to 29 yrs,2,female,obese,0.409
BLZ,Belize,2009,11,30 to 34 yrs,2,female,obese,0.477
BLZ,Belize,2009,12,35 to 39 yrs,2,female,obese,0.516
BLZ,Belize,2009,13,40 to 44 yrs,2,female,obese,0.437
BLZ,Belize,2009,14,45 to 49 yrs,2,female,obese,0.473
BLZ,Belize,2009,15,50 to 54 yrs,2,female,obese,0.527
BLZ,Belize,2009,16,55 to 59 yrs,2,female,obese,0.548
BLZ,Belize,2009,17,60 to 64 yrs,2,female,obese,0.553
BLZ,Belize,2009,18,65 to 69 yrs,2,female,obese,0.283
BLZ,Belize,2009,19,70 to 74 yrs,2,female,obese,0.271
BLZ,Belize,2009,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2009,21,80+ yrs,2,female,obese,0.193
BLZ,Belize,2010,34,2 to 4 yrs,1,male,obese,0.069
BLZ,Belize,2010,6,5 to 9 yrs,1,male,obese,0.067
BLZ,Belize,2010,7,10 to 14 yrs,1,male,obese,0.078
BLZ,Belize,2010,8,15 to 19 yrs,1,male,obese,0.107
BLZ,Belize,2010,9,20 to 24 yrs,1,male,obese,0.161
BLZ,Belize,2010,10,25 to 29 yrs,1,male,obese,0.199
BLZ,Belize,2010,11,30 to 34 yrs,1,male,obese,0.223
BLZ,Belize,2010,12,35 to 39 yrs,1,male,obese,0.248
BLZ,Belize,2010,13,40 to 44 yrs,1,male,obese,0.271
BLZ,Belize,2010,14,45 to 49 yrs,1,male,obese,0.28
BLZ,Belize,2010,15,50 to 54 yrs,1,male,obese,0.297
BLZ,Belize,2010,16,55 to 59 yrs,1,male,obese,0.308
BLZ,Belize,2010,17,60 to 64 yrs,1,male,obese,0.303
BLZ,Belize,2010,18,65 to 69 yrs,1,male,obese,0.171
BLZ,Belize,2010,19,70 to 74 yrs,1,male,obese,0.163
BLZ,Belize,2010,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2010,21,80+ yrs,1,male,obese,0.119
BLZ,Belize,2010,34,2 to 4 yrs,2,female,obese,0.08
BLZ,Belize,2010,6,5 to 9 yrs,2,female,obese,0.096
BLZ,Belize,2010,7,10 to 14 yrs,2,female,obese,0.103
BLZ,Belize,2010,8,15 to 19 yrs,2,female,obese,0.189
BLZ,Belize,2010,9,20 to 24 yrs,2,female,obese,0.326
BLZ,Belize,2010,10,25 to 29 yrs,2,female,obese,0.408
BLZ,Belize,2010,11,30 to 34 yrs,2,female,obese,0.476
BLZ,Belize,2010,12,35 to 39 yrs,2,female,obese,0.514
BLZ,Belize,2010,13,40 to 44 yrs,2,female,obese,0.437
BLZ,Belize,2010,14,45 to 49 yrs,2,female,obese,0.472
BLZ,Belize,2010,15,50 to 54 yrs,2,female,obese,0.526
BLZ,Belize,2010,16,55 to 59 yrs,2,female,obese,0.547
BLZ,Belize,2010,17,60 to 64 yrs,2,female,obese,0.549
BLZ,Belize,2010,18,65 to 69 yrs,2,female,obese,0.284
BLZ,Belize,2010,19,70 to 74 yrs,2,female,obese,0.271
BLZ,Belize,2010,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2010,21,80+ yrs,2,female,obese,0.194
BLZ,Belize,2011,34,2 to 4 yrs,1,male,obese,0.066
BLZ,Belize,2011,6,5 to 9 yrs,1,male,obese,0.067
BLZ,Belize,2011,7,10 to 14 yrs,1,male,obese,0.078
BLZ,Belize,2011,8,15 to 19 yrs,1,male,obese,0.107
BLZ,Belize,2011,9,20 to 24 yrs,1,male,obese,0.16
BLZ,Belize,2011,10,25 to 29 yrs,1,male,obese,0.199
BLZ,Belize,2011,11,30 to 34 yrs,1,male,obese,0.223
BLZ,Belize,2011,12,35 to 39 yrs,1,male,obese,0.248
BLZ,Belize,2011,13,40 to 44 yrs,1,male,obese,0.271
BLZ,Belize,2011,14,45 to 49 yrs,1,male,obese,0.28
BLZ,Belize,2011,15,50 to 54 yrs,1,male,obese,0.296
BLZ,Belize,2011,16,55 to 59 yrs,1,male,obese,0.307
BLZ,Belize,2011,17,60 to 64 yrs,1,male,obese,0.301
BLZ,Belize,2011,18,65 to 69 yrs,1,male,obese,0.171
BLZ,Belize,2011,19,70 to 74 yrs,1,male,obese,0.163
BLZ,Belize,2011,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2011,21,80+ yrs,1,male,obese,0.119
BLZ,Belize,2011,34,2 to 4 yrs,2,female,obese,0.077
BLZ,Belize,2011,6,5 to 9 yrs,2,female,obese,0.095
BLZ,Belize,2011,7,10 to 14 yrs,2,female,obese,0.102
BLZ,Belize,2011,8,15 to 19 yrs,2,female,obese,0.189
BLZ,Belize,2011,9,20 to 24 yrs,2,female,obese,0.325
BLZ,Belize,2011,10,25 to 29 yrs,2,female,obese,0.408
BLZ,Belize,2011,11,30 to 34 yrs,2,female,obese,0.474
BLZ,Belize,2011,12,35 to 39 yrs,2,female,obese,0.511
BLZ,Belize,2011,13,40 to 44 yrs,2,female,obese,0.437
BLZ,Belize,2011,14,45 to 49 yrs,2,female,obese,0.472
BLZ,Belize,2011,15,50 to 54 yrs,2,female,obese,0.525
BLZ,Belize,2011,16,55 to 59 yrs,2,female,obese,0.546
BLZ,Belize,2011,17,60 to 64 yrs,2,female,obese,0.546
BLZ,Belize,2011,18,65 to 69 yrs,2,female,obese,0.286
BLZ,Belize,2011,19,70 to 74 yrs,2,female,obese,0.272
BLZ,Belize,2011,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2011,21,80+ yrs,2,female,obese,0.194
BLZ,Belize,2012,34,2 to 4 yrs,1,male,obese,0.064
BLZ,Belize,2012,6,5 to 9 yrs,1,male,obese,0.066
BLZ,Belize,2012,7,10 to 14 yrs,1,male,obese,0.077
BLZ,Belize,2012,8,15 to 19 yrs,1,male,obese,0.108
BLZ,Belize,2012,9,20 to 24 yrs,1,male,obese,0.16
BLZ,Belize,2012,10,25 to 29 yrs,1,male,obese,0.199
BLZ,Belize,2012,11,30 to 34 yrs,1,male,obese,0.223
BLZ,Belize,2012,12,35 to 39 yrs,1,male,obese,0.247
BLZ,Belize,2012,13,40 to 44 yrs,1,male,obese,0.271
BLZ,Belize,2012,14,45 to 49 yrs,1,male,obese,0.279
BLZ,Belize,2012,15,50 to 54 yrs,1,male,obese,0.294
BLZ,Belize,2012,16,55 to 59 yrs,1,male,obese,0.307
BLZ,Belize,2012,17,60 to 64 yrs,1,male,obese,0.299
BLZ,Belize,2012,18,65 to 69 yrs,1,male,obese,0.171
BLZ,Belize,2012,19,70 to 74 yrs,1,male,obese,0.163
BLZ,Belize,2012,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2012,21,80+ yrs,1,male,obese,0.12
BLZ,Belize,2012,34,2 to 4 yrs,2,female,obese,0.075
BLZ,Belize,2012,6,5 to 9 yrs,2,female,obese,0.095
BLZ,Belize,2012,7,10 to 14 yrs,2,female,obese,0.101
BLZ,Belize,2012,8,15 to 19 yrs,2,female,obese,0.19
BLZ,Belize,2012,9,20 to 24 yrs,2,female,obese,0.323
BLZ,Belize,2012,10,25 to 29 yrs,2,female,obese,0.407
BLZ,Belize,2012,11,30 to 34 yrs,2,female,obese,0.472
BLZ,Belize,2012,12,35 to 39 yrs,2,female,obese,0.509
BLZ,Belize,2012,13,40 to 44 yrs,2,female,obese,0.437
BLZ,Belize,2012,14,45 to 49 yrs,2,female,obese,0.471
BLZ,Belize,2012,15,50 to 54 yrs,2,female,obese,0.525
BLZ,Belize,2012,16,55 to 59 yrs,2,female,obese,0.546
BLZ,Belize,2012,17,60 to 64 yrs,2,female,obese,0.543
BLZ,Belize,2012,18,65 to 69 yrs,2,female,obese,0.288
BLZ,Belize,2012,19,70 to 74 yrs,2,female,obese,0.273
BLZ,Belize,2012,20,75 to 79 yrs,2,female,obese,0.234
BLZ,Belize,2012,21,80+ yrs,2,female,obese,0.194
BLZ,Belize,2013,34,2 to 4 yrs,1,male,obese,0.063
BLZ,Belize,2013,6,5 to 9 yrs,1,male,obese,0.066
BLZ,Belize,2013,7,10 to 14 yrs,1,male,obese,0.077
BLZ,Belize,2013,8,15 to 19 yrs,1,male,obese,0.108
BLZ,Belize,2013,9,20 to 24 yrs,1,male,obese,0.16
BLZ,Belize,2013,10,25 to 29 yrs,1,male,obese,0.2
BLZ,Belize,2013,11,30 to 34 yrs,1,male,obese,0.223
BLZ,Belize,2013,12,35 to 39 yrs,1,male,obese,0.247
BLZ,Belize,2013,13,40 to 44 yrs,1,male,obese,0.271
BLZ,Belize,2013,14,45 to 49 yrs,1,male,obese,0.279
BLZ,Belize,2013,15,50 to 54 yrs,1,male,obese,0.294
BLZ,Belize,2013,16,55 to 59 yrs,1,male,obese,0.306
BLZ,Belize,2013,17,60 to 64 yrs,1,male,obese,0.297
BLZ,Belize,2013,18,65 to 69 yrs,1,male,obese,0.172
BLZ,Belize,2013,19,70 to 74 yrs,1,male,obese,0.162
BLZ,Belize,2013,20,75 to 79 yrs,1,male,obese,0.146
BLZ,Belize,2013,21,80+ yrs,1,male,obese,0.12
BLZ,Belize,2013,34,2 to 4 yrs,2,female,obese,0.075
BLZ,Belize,2013,6,5 to 9 yrs,2,female,obese,0.095
BLZ,Belize,2013,7,10 to 14 yrs,2,female,obese,0.1
BLZ,Belize,2013,8,15 to 19 yrs,2,female,obese,0.19
BLZ,Belize,2013,9,20 to 24 yrs,2,female,obese,0.322
BLZ,Belize,2013,10,25 to 29 yrs,2,female,obese,0.407
BLZ,Belize,2013,11,30 to 34 yrs,2,female,obese,0.471
BLZ,Belize,2013,12,35 to 39 yrs,2,female,obese,0.507
BLZ,Belize,2013,13,40 to 44 yrs,2,female,obese,0.438
BLZ,Belize,2013,14,45 to 49 yrs,2,female,obese,0.471
BLZ,Belize,2013,15,50 to 54 yrs,2,female,obese,0.524
BLZ,Belize,2013,16,55 to 59 yrs,2,female,obese,0.545
BLZ,Belize,2013,17,60 to 64 yrs,2,female,obese,0.54
BLZ,Belize,2013,18,65 to 69 yrs,2,female,obese,0.29
BLZ,Belize,2013,19,70 to 74 yrs,2,female,obese,0.275
BLZ,Belize,2013,20,75 to 79 yrs,2,female,obese,0.235
BLZ,Belize,2013,21,80+ yrs,2,female,obese,0.194
BOL,Bolivia,2003,34,2 to 4 yrs,1,male,obese,0.054
BOL,Bolivia,2003,6,5 to 9 yrs,1,male,obese,0.048
BOL,Bolivia,2003,7,10 to 14 yrs,1,male,obese,0.043
BOL,Bolivia,2003,8,15 to 19 yrs,1,male,obese,0.041
BOL,Bolivia,2003,9,20 to 24 yrs,1,male,obese,0.059
BOL,Bolivia,2003,10,25 to 29 yrs,1,male,obese,0.079
BOL,Bolivia,2003,11,30 to 34 yrs,1,male,obese,0.09
BOL,Bolivia,2003,12,35 to 39 yrs,1,male,obese,0.104
BOL,Bolivia,2003,13,40 to 44 yrs,1,male,obese,0.112
BOL,Bolivia,2003,14,45 to 49 yrs,1,male,obese,0.118
BOL,Bolivia,2003,15,50 to 54 yrs,1,male,obese,0.127
BOL,Bolivia,2003,16,55 to 59 yrs,1,male,obese,0.127
BOL,Bolivia,2003,17,60 to 64 yrs,1,male,obese,0.127
BOL,Bolivia,2003,18,65 to 69 yrs,1,male,obese,0.118
BOL,Bolivia,2003,19,70 to 74 yrs,1,male,obese,0.112
BOL,Bolivia,2003,20,75 to 79 yrs,1,male,obese,0.103
BOL,Bolivia,2003,21,80+ yrs,1,male,obese,0.084
BOL,Bolivia,2003,34,2 to 4 yrs,2,female,obese,0.053
BOL,Bolivia,2003,6,5 to 9 yrs,2,female,obese,0.056
BOL,Bolivia,2003,7,10 to 14 yrs,2,female,obese,0.038
BOL,Bolivia,2003,8,15 to 19 yrs,2,female,obese,0.033
BOL,Bolivia,2003,9,20 to 24 yrs,2,female,obese,0.065
BOL,Bolivia,2003,10,25 to 29 yrs,2,female,obese,0.126
BOL,Bolivia,2003,11,30 to 34 yrs,2,female,obese,0.189
BOL,Bolivia,2003,12,35 to 39 yrs,2,female,obese,0.22
BOL,Bolivia,2003,13,40 to 44 yrs,2,female,obese,0.263
BOL,Bolivia,2003,14,45 to 49 yrs,2,female,obese,0.293
BOL,Bolivia,2003,15,50 to 54 yrs,2,female,obese,0.288
BOL,Bolivia,2003,16,55 to 59 yrs,2,female,obese,0.304
BOL,Bolivia,2003,17,60 to 64 yrs,2,female,obese,0.305
BOL,Bolivia,2003,18,65 to 69 yrs,2,female,obese,0.287
BOL,Bolivia,2003,19,70 to 74 yrs,2,female,obese,0.285
BOL,Bolivia,2003,20,75 to 79 yrs,2,female,obese,0.256
BOL,Bolivia,2003,21,80+ yrs,2,female,obese,0.211
BOL,Bolivia,2004,34,2 to 4 yrs,1,male,obese,0.053
BOL,Bolivia,2004,6,5 to 9 yrs,1,male,obese,0.048
BOL,Bolivia,2004,7,10 to 14 yrs,1,male,obese,0.043
BOL,Bolivia,2004,8,15 to 19 yrs,1,male,obese,0.04
BOL,Bolivia,2004,9,20 to 24 yrs,1,male,obese,0.059
BOL,Bolivia,2004,10,25 to 29 yrs,1,male,obese,0.079
BOL,Bolivia,2004,11,30 to 34 yrs,1,male,obese,0.089
BOL,Bolivia,2004,12,35 to 39 yrs,1,male,obese,0.103
BOL,Bolivia,2004,13,40 to 44 yrs,1,male,obese,0.111
BOL,Bolivia,2004,14,45 to 49 yrs,1,male,obese,0.117
BOL,Bolivia,2004,15,50 to 54 yrs,1,male,obese,0.125
BOL,Bolivia,2004,16,55 to 59 yrs,1,male,obese,0.126
BOL,Bolivia,2004,17,60 to 64 yrs,1,male,obese,0.127
BOL,Bolivia,2004,18,65 to 69 yrs,1,male,obese,0.118
BOL,Bolivia,2004,19,70 to 74 yrs,1,male,obese,0.111
BOL,Bolivia,2004,20,75 to 79 yrs,1,male,obese,0.103
BOL,Bolivia,2004,21,80+ yrs,1,male,obese,0.083
BOL,Bolivia,2004,34,2 to 4 yrs,2,female,obese,0.052
BOL,Bolivia,2004,6,5 to 9 yrs,2,female,obese,0.056
BOL,Bolivia,2004,7,10 to 14 yrs,2,female,obese,0.038
BOL,Bolivia,2004,8,15 to 19 yrs,2,female,obese,0.033
BOL,Bolivia,2004,9,20 to 24 yrs,2,female,obese,0.066
BOL,Bolivia,2004,10,25 to 29 yrs,2,female,obese,0.129
BOL,Bolivia,2004,11,30 to 34 yrs,2,female,obese,0.194
BOL,Bolivia,2004,12,35 to 39 yrs,2,female,obese,0.229
BOL,Bolivia,2004,13,40 to 44 yrs,2,female,obese,0.271
BOL,Bolivia,2004,14,45 to 49 yrs,2,female,obese,0.305
BOL,Bolivia,2004,15,50 to 54 yrs,2,female,obese,0.293
BOL,Bolivia,2004,16,55 to 59 yrs,2,female,obese,0.309
BOL,Bolivia,2004,17,60 to 64 yrs,2,female,obese,0.311
BOL,Bolivia,2004,18,65 to 69 yrs,2,female,obese,0.292
BOL,Bolivia,2004,19,70 to 74 yrs,2,female,obese,0.29
BOL,Bolivia,2004,20,75 to 79 yrs,2,female,obese,0.26
BOL,Bolivia,2004,21,80+ yrs,2,female,obese,0.215
BOL,Bolivia,2005,34,2 to 4 yrs,1,male,obese,0.051
BOL,Bolivia,2005,6,5 to 9 yrs,1,male,obese,0.047
BOL,Bolivia,2005,7,10 to 14 yrs,1,male,obese,0.043
BOL,Bolivia,2005,8,15 to 19 yrs,1,male,obese,0.04
BOL,Bolivia,2005,9,20 to 24 yrs,1,male,obese,0.058
BOL,Bolivia,2005,10,25 to 29 yrs,1,male,obese,0.079
BOL,Bolivia,2005,11,30 to 34 yrs,1,male,obese,0.089
BOL,Bolivia,2005,12,35 to 39 yrs,1,male,obese,0.102
BOL,Bolivia,2005,13,40 to 44 yrs,1,male,obese,0.111
BOL,Bolivia,2005,14,45 to 49 yrs,1,male,obese,0.117
BOL,Bolivia,2005,15,50 to 54 yrs,1,male,obese,0.125
BOL,Bolivia,2005,16,55 to 59 yrs,1,male,obese,0.126
BOL,Bolivia,2005,17,60 to 64 yrs,1,male,obese,0.126
BOL,Bolivia,2005,18,65 to 69 yrs,1,male,obese,0.117
BOL,Bolivia,2005,19,70 to 74 yrs,1,male,obese,0.11
BOL,Bolivia,2005,20,75 to 79 yrs,1,male,obese,0.102
BOL,Bolivia,2005,21,80+ yrs,1,male,obese,0.083
BOL,Bolivia,2005,34,2 to 4 yrs,2,female,obese,0.052
BOL,Bolivia,2005,6,5 to 9 yrs,2,female,obese,0.056
BOL,Bolivia,2005,7,10 to 14 yrs,2,female,obese,0.038
BOL,Bolivia,2005,8,15 to 19 yrs,2,female,obese,0.033
BOL,Bolivia,2005,9,20 to 24 yrs,2,female,obese,0.067
BOL,Bolivia,2005,10,25 to 29 yrs,2,female,obese,0.133
BOL,Bolivia,2005,11,30 to 34 yrs,2,female,obese,0.2
BOL,Bolivia,2005,12,35 to 39 yrs,2,female,obese,0.237
BOL,Bolivia,2005,13,40 to 44 yrs,2,female,obese,0.278
BOL,Bolivia,2005,14,45 to 49 yrs,2,female,obese,0.314
BOL,Bolivia,2005,15,50 to 54 yrs,2,female,obese,0.298
BOL,Bolivia,2005,16,55 to 59 yrs,2,female,obese,0.314
BOL,Bolivia,2005,17,60 to 64 yrs,2,female,obese,0.316
BOL,Bolivia,2005,18,65 to 69 yrs,2,female,obese,0.297
BOL,Bolivia,2005,19,70 to 74 yrs,2,female,obese,0.295
BOL,Bolivia,2005,20,75 to 79 yrs,2,female,obese,0.264
BOL,Bolivia,2005,21,80+ yrs,2,female,obese,0.219
BOL,Bolivia,2006,34,2 to 4 yrs,1,male,obese,0.05
BOL,Bolivia,2006,6,5 to 9 yrs,1,male,obese,0.047
BOL,Bolivia,2006,7,10 to 14 yrs,1,male,obese,0.043
BOL,Bolivia,2006,8,15 to 19 yrs,1,male,obese,0.04
BOL,Bolivia,2006,9,20 to 24 yrs,1,male,obese,0.058
BOL,Bolivia,2006,10,25 to 29 yrs,1,male,obese,0.078
BOL,Bolivia,2006,11,30 to 34 yrs,1,male,obese,0.089
BOL,Bolivia,2006,12,35 to 39 yrs,1,male,obese,0.102
BOL,Bolivia,2006,13,40 to 44 yrs,1,male,obese,0.111
BOL,Bolivia,2006,14,45 to 49 yrs,1,male,obese,0.116
BOL,Bolivia,2006,15,50 to 54 yrs,1,male,obese,0.125
BOL,Bolivia,2006,16,55 to 59 yrs,1,male,obese,0.126
BOL,Bolivia,2006,17,60 to 64 yrs,1,male,obese,0.126
BOL,Bolivia,2006,18,65 to 69 yrs,1,male,obese,0.117
BOL,Bolivia,2006,19,70 to 74 yrs,1,male,obese,0.11
BOL,Bolivia,2006,20,75 to 79 yrs,1,male,obese,0.102
BOL,Bolivia,2006,21,80+ yrs,1,male,obese,0.083
BOL,Bolivia,2006,34,2 to 4 yrs,2,female,obese,0.051
BOL,Bolivia,2006,6,5 to 9 yrs,2,female,obese,0.056
BOL,Bolivia,2006,7,10 to 14 yrs,2,female,obese,0.039
BOL,Bolivia,2006,8,15 to 19 yrs,2,female,obese,0.033
BOL,Bolivia,2006,9,20 to 24 yrs,2,female,obese,0.068
BOL,Bolivia,2006,10,25 to 29 yrs,2,female,obese,0.135
BOL,Bolivia,2006,11,30 to 34 yrs,2,female,obese,0.205
BOL,Bolivia,2006,12,35 to 39 yrs,2,female,obese,0.243
BOL,Bolivia,2006,13,40 to 44 yrs,2,female,obese,0.282
BOL,Bolivia,2006,14,45 to 49 yrs,2,female,obese,0.321
BOL,Bolivia,2006,15,50 to 54 yrs,2,female,obese,0.303
BOL,Bolivia,2006,16,55 to 59 yrs,2,female,obese,0.319
BOL,Bolivia,2006,17,60 to 64 yrs,2,female,obese,0.321
BOL,Bolivia,2006,18,65 to 69 yrs,2,female,obese,0.303
BOL,Bolivia,2006,19,70 to 74 yrs,2,female,obese,0.3
BOL,Bolivia,2006,20,75 to 79 yrs,2,female,obese,0.269
BOL,Bolivia,2006,21,80+ yrs,2,female,obese,0.222
BOL,Bolivia,2007,34,2 to 4 yrs,1,male,obese,0.049
BOL,Bolivia,2007,6,5 to 9 yrs,1,male,obese,0.047
BOL,Bolivia,2007,7,10 to 14 yrs,1,male,obese,0.043
BOL,Bolivia,2007,8,15 to 19 yrs,1,male,obese,0.04
BOL,Bolivia,2007,9,20 to 24 yrs,1,male,obese,0.058
BOL,Bolivia,2007,10,25 to 29 yrs,1,male,obese,0.078
BOL,Bolivia,2007,11,30 to 34 yrs,1,male,obese,0.089
BOL,Bolivia,2007,12,35 to 39 yrs,1,male,obese,0.101
BOL,Bolivia,2007,13,40 to 44 yrs,1,male,obese,0.11
BOL,Bolivia,2007,14,45 to 49 yrs,1,male,obese,0.116
BOL,Bolivia,2007,15,50 to 54 yrs,1,male,obese,0.124
BOL,Bolivia,2007,16,55 to 59 yrs,1,male,obese,0.126
BOL,Bolivia,2007,17,60 to 64 yrs,1,male,obese,0.126
BOL,Bolivia,2007,18,65 to 69 yrs,1,male,obese,0.117
BOL,Bolivia,2007,19,70 to 74 yrs,1,male,obese,0.11
BOL,Bolivia,2007,20,75 to 79 yrs,1,male,obese,0.102
BOL,Bolivia,2007,21,80+ yrs,1,male,obese,0.083
BOL,Bolivia,2007,34,2 to 4 yrs,2,female,obese,0.051
BOL,Bolivia,2007,6,5 to 9 yrs,2,female,obese,0.057
BOL,Bolivia,2007,7,10 to 14 yrs,2,female,obese,0.039
BOL,Bolivia,2007,8,15 to 19 yrs,2,female,obese,0.034
BOL,Bolivia,2007,9,20 to 24 yrs,2,female,obese,0.069
BOL,Bolivia,2007,10,25 to 29 yrs,2,female,obese,0.137
BOL,Bolivia,2007,11,30 to 34 yrs,2,female,obese,0.209
BOL,Bolivia,2007,12,35 to 39 yrs,2,female,obese,0.248
BOL,Bolivia,2007,13,40 to 44 yrs,2,female,obese,0.285
BOL,Bolivia,2007,14,45 to 49 yrs,2,female,obese,0.326
BOL,Bolivia,2007,15,50 to 54 yrs,2,female,obese,0.307
BOL,Bolivia,2007,16,55 to 59 yrs,2,female,obese,0.323
BOL,Bolivia,2007,17,60 to 64 yrs,2,female,obese,0.326
