location,location_name,year,age_group_id,age_group,sex_id,sex,metric,mean
DOM,Dominican Republic,2009,9,20 to 24 yrs,3,both,obese,0.106
DOM,Dominican Republic,2009,10,25 to 29 yrs,3,both,obese,0.128
DOM,Dominican Republic,2009,11,30 to 34 yrs,3,both,obese,0.128
DOM,Dominican Republic,2009,12,35 to 39 yrs,3,both,obese,0.15
DOM,Dominican Republic,2009,13,40 to 44 yrs,3,both,obese,0.166
DOM,Dominican Republic,2009,14,45 to 49 yrs,3,both,obese,0.158
DOM,Dominican Republic,2009,15,50 to 54 yrs,3,both,obese,0.17
DOM,Dominican Republic,2009,16,55 to 59 yrs,3,both,obese,0.136
DOM,Dominican Republic,2009,17,60 to 64 yrs,3,both,obese,0.168
DOM,Dominican Republic,2009,18,65 to 69 yrs,3,both,obese,0.169
DOM,Dominican Republic,2009,19,70 to 74 yrs,3,both,obese,0.241
DOM,Dominican Republic,2009,20,75 to 79 yrs,3,both,obese,0.217
DOM,Dominican Republic,2009,21,80+ yrs,3,both,obese,0.185
DOM,Dominican Republic,2010,34,2 to 4 yrs,3,both,obese,0.051
DOM,Dominican Republic,2010,6,5 to 9 yrs,3,both,obese,0.055
DOM,Dominican Republic,2010,7,10 to 14 yrs,3,both,obese,0.058
DOM,Dominican Republic,2010,8,15 to 19 yrs,3,both,obese,0.058
DOM,Dominican Republic,2010,9,20 to 24 yrs,3,both,obese,0.108
DOM,Dominican Republic,2010,10,25 to 29 yrs,3,both,obese,0.129
DOM,Dominican Republic,2010,11,30 to 34 yrs,3,both,obese,0.129
DOM,Dominican Republic,2010,12,35 to 39 yrs,3,both,obese,0.151
DOM,Dominican Republic,2010,13,40 to 44 yrs,3,both,obese,0.167
DOM,Dominican Republic,2010,14,45 to 49 yrs,3,both,obese,0.16
DOM,Dominican Republic,2010,15,50 to 54 yrs,3,both,obese,0.172
DOM,Dominican Republic,2010,16,55 to 59 yrs,3,both,obese,0.138
DOM,Dominican Republic,2010,17,60 to 64 yrs,3,both,obese,0.17
DOM,Dominican Republic,2010,18,65 to 69 yrs,3,both,obese,0.17
DOM,Dominican Republic,2010,19,70 to 74 yrs,3,both,obese,0.243
DOM,Dominican Republic,2010,20,75 to 79 yrs,3,both,obese,0.219
DOM,Dominican Republic,2010,21,80+ yrs,3,both,obese,0.186
DOM,Dominican Republic,2011,34,2 to 4 yrs,3,both,obese,0.052
DOM,Dominican Republic,2011,6,5 to 9 yrs,3,both,obese,0.056
DOM,Dominican Republic,2011,7,10 to 14 yrs,3,both,obese,0.059
DOM,Dominican Republic,2011,8,15 to 19 yrs,3,both,obese,0.059
DOM,Dominican Republic,2011,9,20 to 24 yrs,3,both,obese,0.109
DOM,Dominican Republic,2011,10,25 to 29 yrs,3,both,obese,0.13
DOM,Dominican Republic,2011,11,30 to 34 yrs,3,both,obese,0.13
DOM,Dominican Republic,2011,12,35 to 39 yrs,3,both,obese,0.152
DOM,Dominican Republic,2011,13,40 to 44 yrs,3,both,obese,0.168
DOM,Dominican Republic,2011,14,45 to 49 yrs,3,both,obese,0.162
DOM,Dominican Republic,2011,15,50 to 54 yrs,3,both,obese,0.174
DOM,Dominican Republic,2011,16,55 to 59 yrs,3,both,obese,0.139
DOM,Dominican Republic,2011,17,60 to 64 yrs,3,both,obese,0.172
DOM,Dominican Republic,2011,18,65 to 69 yrs,3,both,obese,0.172
DOM,Dominican Republic,2011,19,70 to 74 yrs,3,both,obese,0.246
DOM,Dominican Republic,2011,20,75 to 79 yrs,3,both,obese,0.222
DOM,Dominican Republic,2011,21,80+ yrs,3,both,obese,0.188
DOM,Dominican Republic,2012,34,2 to 4 yrs,3,both,obese,0.052
DOM,Dominican Republic,2012,6,5 to 9 yrs,3,both,obese,0.057
DOM,Dominican Republic,2012,7,10 to 14 yrs,3,both,obese,0.06
DOM,Dominican Republic,2012,8,15 to 19 yrs,3,both,obese,0.059
DOM,Dominican Republic,2012,9,20 to 24 yrs,3,both,obese,0.11
DOM,Dominican Republic,2012,10,25 to 29 yrs,3,both,obese,0.131
DOM,Dominican Republic,2012,11,30 to 34 yrs,3,both,obese,0.131
DOM,Dominican Republic,2012,12,35 to 39 yrs,3,both,obese,0.153
DOM,Dominican Republic,2012,13,40 to 44 yrs,3,both,obese,0.169
DOM,Dominican Republic,2012,14,45 to 49 yrs,3,both,obese,0.163
DOM,Dominican Republic,2012,15,50 to 54 yrs,3,both,obese,0.175
DOM,Dominican Republic,2012,16,55 to 59 yrs,3,both,obese,0.141
DOM,Dominican Republic,2012,17,60 to 64 yrs,3,both,obese,0.174
DOM,Dominican Republic,2012,18,65 to 69 yrs,3,both,obese,0.174
DOM,Dominican Republic,2012,19,70 to 74 yrs,3,both,obese,0.248
DOM,Dominican Republic,2012,20,75 to 79 yrs,3,both,obese,0.224
DOM,Dominican Republic,2012,21,80+ yrs,3,both,obese,0.19
DOM,Dominican Republic,2013,34,2 to 4 yrs,3,both,obese,0.053
DOM,Dominican Republic,2013,6,5 to 9 yrs,3,both,obese,0.057
DOM,Dominican Republic,2013,7,10 to 14 yrs,3,both,obese,0.06
DOM,Dominican Republic,2013,8,15 to 19 yrs,3,both,obese,0.06
DOM,Dominican Republic,2013,9,20 to 24 yrs,3,both,obese,0.112
DOM,Dominican Republic,2013,10,25 to 29 yrs,3,both,obese,0.132
DOM,Dominican Republic,2013,11,30 to 34 yrs,3,both,obese,0.132
DOM,Dominican Republic,2013,12,35 to 39 yrs,3,both,obese,0.154
DOM,Dominican Republic,2013,13,40 to 44 yrs,3,both,obese,0.17
DOM,Dominican Republic,2013,14,45 to 49 yrs,3,both,obese,0.164
DOM,Dominican Republic,2013,15,50 to 54 yrs,3,both,obese,0.177
DOM,Dominican Republic,2013,16,55 to 59 yrs,3,both,obese,0.142
DOM,Dominican Republic,2013,17,60 to 64 yrs,3,both,obese,0.175
DOM,Dominican Republic,2013,18,65 to 69 yrs,3,both,obese,0.176
DOM,Dominican Republic,2013,19,70 to 74 yrs,3,both,obese,0.25
DOM,Dominican Republic,2013,20,75 to 79 yrs,3,both,obese,0.226
DOM,Dominican Republic,2013,21,80+ yrs,3,both,obese,0.192
DZA,Algeria,2003,34,2 to 4 yrs,3,both,obese,0.109
DZA,Algeria,2003,6,5 to 9 yrs,3,both,obese,0.115
DZA,Algeria,2003,7,10 to 14 yrs,3,both,obese,0.095
DZA,Algeria,2003,8,15 to 19 yrs,3,both,obese,0.082
DZA,Algeria,2003,9,20 to 24 yrs,3,both,obese,0.111
DZA,Algeria,2003,10,25 to 29 yrs,3,both,obese,0.1
DZA,Algeria,2003,11,30 to 34 yrs,3,both,obese,0.117
DZA,Algeria,2003,12,35 to 39 yrs,3,both,obese,0.158
DZA,Algeria,2003,13,40 to 44 yrs,3,both,obese,0.182
DZA,Algeria,2003,14,45 to 49 yrs,3,both,obese,0.199
DZA,Algeria,2003,15,50 to 54 yrs,3,both,obese,0.215
DZA,Algeria,2003,16,55 to 59 yrs,3,both,obese,0.184
DZA,Algeria,2003,17,60 to 64 yrs,3,both,obese,0.186
DZA,Algeria,2003,18,65 to 69 yrs,3,both,obese,0.178
DZA,Algeria,2003,19,70 to 74 yrs,3,both,obese,0.176
DZA,Algeria,2003,20,75 to 79 yrs,3,both,obese,0.161
DZA,Algeria,2003,21,80+ yrs,3,both,obese,0.134
DZA,Algeria,2004,34,2 to 4 yrs,3,both,obese,0.111
DZA,Algeria,2004,6,5 to 9 yrs,3,both,obese,0.116
DZA,Algeria,2004,7,10 to 14 yrs,3,both,obese,0.096
DZA,Algeria,2004,8,15 to 19 yrs,3,both,obese,0.083
DZA,Algeria,2004,9,20 to 24 yrs,3,both,obese,0.115
DZA,Algeria,2004,10,25 to 29 yrs,3,both,obese,0.102
DZA,Algeria,2004,11,30 to 34 yrs,3,both,obese,0.118
DZA,Algeria,2004,12,35 to 39 yrs,3,both,obese,0.16
DZA,Algeria,2004,13,40 to 44 yrs,3,both,obese,0.184
DZA,Algeria,2004,14,45 to 49 yrs,3,both,obese,0.201
DZA,Algeria,2004,15,50 to 54 yrs,3,both,obese,0.217
DZA,Algeria,2004,16,55 to 59 yrs,3,both,obese,0.186
DZA,Algeria,2004,17,60 to 64 yrs,3,both,obese,0.188
DZA,Algeria,2004,18,65 to 69 yrs,3,both,obese,0.181
DZA,Algeria,2004,19,70 to 74 yrs,3,both,obese,0.178
DZA,Algeria,2004,20,75 to 79 yrs,3,both,obese,0.163
DZA,Algeria,2004,21,80+ yrs,3,both,obese,0.135
DZA,Algeria,2005,34,2 to 4 yrs,3,both,obese,0.112
DZA,Algeria,2005,6,5 to 9 yrs,3,both,obese,0.117
DZA,Algeria,2005,7,10 to 14 yrs,3,both,obese,0.098
DZA,Algeria,2005,8,15 to 19 yrs,3,both,obese,0.084
DZA,Algeria,2005,9,20 to 24 yrs,3,both,obese,0.118
DZA,Algeria,2005,10,25 to 29 yrs,3,both,obese,0.103
DZA,Algeria,2005,11,30 to 34 yrs,3,both,obese,0.12
DZA,Algeria,2005,12,35 to 39 yrs,3,both,obese,0.162
DZA,Algeria,2005,13,40 to 44 yrs,3,both,obese,0.186
DZA,Algeria,2005,14,45 to 49 yrs,3,both,obese,0.204
DZA,Algeria,2005,15,50 to 54 yrs,3,both,obese,0.22
DZA,Algeria,2005,16,55 to 59 yrs,3,both,obese,0.188
DZA,Algeria,2005,17,60 to 64 yrs,3,both,obese,0.19
DZA,Algeria,2005,18,65 to 69 yrs,3,both,obese,0.183
DZA,Algeria,2005,19,70 to 74 yrs,3,both,obese,0.18
DZA,Algeria,2005,20,75 to 79 yrs,3,both,obese,0.164
DZA,Algeria,2005,21,80+ yrs,3,both,obese,0.136
DZA,Algeria,2006,34,2 to 4 yrs,3,both,obese,0.114
DZA,Algeria,2006,6,5 to 9 yrs,3,both,obese,0.119
DZA,Algeria,2006,7,10 to 14 yrs,3,both,obese,0.099
DZA,Algeria,2006,8,15 to 19 yrs,3,both,obese,0.086
DZA,Algeria,2006,9,20 to 24 yrs,3,both,obese,0.121
DZA,Algeria,2006,10,25 to 29 yrs,3,both,obese,0.105
DZA,Algeria,2006,11,30 to 34 yrs,3,both,obese,0.122
DZA,Algeria,2006,12,35 to 39 yrs,3,both,obese,0.165
DZA,Algeria,2006,13,40 to 44 yrs,3,both,obese,0.189
DZA,Algeria,2006,14,45 to 49 yrs,3,both,obese,0.207
DZA,Algeria,2006,15,50 to 54 yrs,3,both,obese,0.223
DZA,Algeria,2006,16,55 to 59 yrs,3,both,obese,0.19
DZA,Algeria,2006,17,60 to 64 yrs,3,both,obese,0.192
DZA,Algeria,2006,18,65 to 69 yrs,3,both,obese,0.185
DZA,Algeria,2006,19,70 to 74 yrs,3,both,obese,0.182
DZA,Algeria,2006,20,75 to 79 yrs,3,both,obese,0.166
DZA,Algeria,2006,21,80+ yrs,3,both,obese,0.137
DZA,Algeria,2007,34,2 to 4 yrs,3,both,obese,0.115
DZA,Algeria,2007,6,5 to 9 yrs,3,both,obese,0.121
DZA,Algeria,2007,7,10 to 14 yrs,3,both,obese,0.1
DZA,Algeria,2007,8,15 to 19 yrs,3,both,obese,0.087
DZA,Algeria,2007,9,20 to 24 yrs,3,both,obese,0.124
DZA,Algeria,2007,10,25 to 29 yrs,3,both,obese,0.107
DZA,Algeria,2007,11,30 to 34 yrs,3,both,obese,0.124
DZA,Algeria,2007,12,35 to 39 yrs,3,both,obese,0.167
DZA,Algeria,2007,13,40 to 44 yrs,3,both,obese,0.192
DZA,Algeria,2007,14,45 to 49 yrs,3,both,obese,0.21
DZA,Algeria,2007,15,50 to 54 yrs,3,both,obese,0.226
DZA,Algeria,2007,16,55 to 59 yrs,3,both,obese,0.193
DZA,Algeria,2007,17,60 to 64 yrs,3,both,obese,0.194
DZA,Algeria,2007,18,65 to 69 yrs,3,both,obese,0.187
DZA,Algeria,2007,19,70 to 74 yrs,3,both,obese,0.183
DZA,Algeria,2007,20,75 to 79 yrs,3,both,obese,0.166
DZA,Algeria,2007,21,80+ yrs,3,both,obese,0.138
DZA,Algeria,2008,34,2 to 4 yrs,3,both,obese,0.116
DZA,Algeria,2008,6,5 to 9 yrs,3,both,obese,0.122
DZA,Algeria,2008,7,10 to 14 yrs,3,both,obese,0.102
DZA,Algeria,2008,8,15 to 19 yrs,3,both,obese,0.088
DZA,Algeria,2008,9,20 to 24 yrs,3,both,obese,0.127
DZA,Algeria,2008,10,25 to 29 yrs,3,both,obese,0.109
DZA,Algeria,2008,11,30 to 34 yrs,3,both,obese,0.127
DZA,Algeria,2008,12,35 to 39 yrs,3,both,obese,0.17
DZA,Algeria,2008,13,40 to 44 yrs,3,both,obese,0.194
DZA,Algeria,2008,14,45 to 49 yrs,3,both,obese,0.212
DZA,Algeria,2008,15,50 to 54 yrs,3,both,obese,0.23
DZA,Algeria,2008,16,55 to 59 yrs,3,both,obese,0.196
DZA,Algeria,2008,17,60 to 64 yrs,3,both,obese,0.197
DZA,Algeria,2008,18,65 to 69 yrs,3,both,obese,0.189
DZA,Algeria,2008,19,70 to 74 yrs,3,both,obese,0.185
DZA,Algeria,2008,20,75 to 79 yrs,3,both,obese,0.167
DZA,Algeria,2008,21,80+ yrs,3,both,obese,0.14
DZA,Algeria,2009,34,2 to 4 yrs,3,both,obese,0.118
DZA,Algeria,2009,6,5 to 9 yrs,3,both,obese,0.124
DZA,Algeria,2009,7,10 to 14 yrs,3,both,obese,0.104
DZA,Algeria,2009,8,15 to 19 yrs,3,both,obese,0.09
DZA,Algeria,2009,9,20 to 24 yrs,3,both,obese,0.13
DZA,Algeria,2009,10,25 to 29 yrs,3,both,obese,0.112
DZA,Algeria,2009,11,30 to 34 yrs,3,both,obese,0.129
DZA,Algeria,2009,12,35 to 39 yrs,3,both,obese,0.173
DZA,Algeria,2009,13,40 to 44 yrs,3,both,obese,0.197
DZA,Algeria,2009,14,45 to 49 yrs,3,both,obese,0.215
DZA,Algeria,2009,15,50 to 54 yrs,3,both,obese,0.233
DZA,Algeria,2009,16,55 to 59 yrs,3,both,obese,0.199
DZA,Algeria,2009,17,60 to 64 yrs,3,both,obese,0.2
DZA,Algeria,2009,18,65 to 69 yrs,3,both,obese,0.191
DZA,Algeria,2009,19,70 to 74 yrs,3,both,obese,0.187
DZA,Algeria,2009,20,75 to 79 yrs,3,both,obese,0.168
DZA,Algeria,2009,21,80+ yrs,3,both,obese,0.141
DZA,Algeria,2010,34,2 to 4 yrs,3,both,obese,0.12
DZA,Algeria,2010,6,5 to 9 yrs,3,both,obese,0.126
DZA,Algeria,2010,7,10 to 14 yrs,3,both,obese,0.105
DZA,Algeria,2010,8,15 to 19 yrs,3,both,obese,0.091
DZA,Algeria,2010,9,20 to 24 yrs,3,both,obese,0.133
DZA,Algeria,2010,10,25 to 29 yrs,3,both,obese,0.114
DZA,Algeria,2010,11,30 to 34 yrs,3,both,obese,0.132
DZA,Algeria,2010,12,35 to 39 yrs,3,both,obese,0.176
DZA,Algeria,2010,13,40 to 44 yrs,3,both,obese,0.2
DZA,Algeria,2010,14,45 to 49 yrs,3,both,obese,0.219
DZA,Algeria,2010,15,50 to 54 yrs,3,both,obese,0.237
DZA,Algeria,2010,16,55 to 59 yrs,3,both,obese,0.202
DZA,Algeria,2010,17,60 to 64 yrs,3,both,obese,0.202
DZA,Algeria,2010,18,65 to 69 yrs,3,both,obese,0.193
DZA,Algeria,2010,19,70 to 74 yrs,3,both,obese,0.189
DZA,Algeria,2010,20,75 to 79 yrs,3,both,obese,0.17
DZA,Algeria,2010,21,80+ yrs,3,both,obese,0.143
DZA,Algeria,2011,34,2 to 4 yrs,3,both,obese,0.121
DZA,Algeria,2011,6,5 to 9 yrs,3,both,obese,0.127
DZA,Algeria,2011,7,10 to 14 yrs,3,both,obese,0.106
DZA,Algeria,2011,8,15 to 19 yrs,3,both,obese,0.092
DZA,Algeria,2011,9,20 to 24 yrs,3,both,obese,0.135
DZA,Algeria,2011,10,25 to 29 yrs,3,both,obese,0.116
DZA,Algeria,2011,11,30 to 34 yrs,3,both,obese,0.134
DZA,Algeria,2011,12,35 to 39 yrs,3,both,obese,0.178
DZA,Algeria,2011,13,40 to 44 yrs,3,both,obese,0.203
DZA,Algeria,2011,14,45 to 49 yrs,3,both,obese,0.222
DZA,Algeria,2011,15,50 to 54 yrs,3,both,obese,0.24
DZA,Algeria,2011,16,55 to 59 yrs,3,both,obese,0.204
DZA,Algeria,2011,17,60 to 64 yrs,3,both,obese,0.204
DZA,Algeria,2011,18,65 to 69 yrs,3,both,obese,0.195
DZA,Algeria,2011,19,70 to 74 yrs,3,both,obese,0.191
DZA,Algeria,2011,20,75 to 79 yrs,3,both,obese,0.172
DZA,Algeria,2011,21,80+ yrs,3,both,obese,0.144
DZA,Algeria,2012,34,2 to 4 yrs,3,both,obese,0.123
DZA,Algeria,2012,6,5 to 9 yrs,3,both,obese,0.128
DZA,Algeria,2012,7,10 to 14 yrs,3,both,obese,0.108
DZA,Algeria,2012,8,15 to 19 yrs,3,both,obese,0.093
DZA,Algeria,2012,9,20 to 24 yrs,3,both,obese,0.137
DZA,Algeria,2012,10,25 to 29 yrs,3,both,obese,0.118
DZA,Algeria,2012,11,30 to 34 yrs,3,both,obese,0.136
DZA,Algeria,2012,12,35 to 39 yrs,3,both,obese,0.18
DZA,Algeria,2012,13,40 to 44 yrs,3,both,obese,0.206
DZA,Algeria,2012,14,45 to 49 yrs,3,both,obese,0.225
DZA,Algeria,2012,15,50 to 54 yrs,3,both,obese,0.242
DZA,Algeria,2012,16,55 to 59 yrs,3,both,obese,0.207
DZA,Algeria,2012,17,60 to 64 yrs,3,both,obese,0.206
DZA,Algeria,2012,18,65 to 69 yrs,3,both,obese,0.197
DZA,Algeria,2012,19,70 to 74 yrs,3,both,obese,0.193
DZA,Algeria,2012,20,75 to 79 yrs,3,both,obese,0.174
DZA,Algeria,2012,21,80+ yrs,3,both,obese,0.146
DZA,Algeria,2013,34,2 to 4 yrs,3,both,obese,0.124
DZA,Algeria,2013,6,5 to 9 yrs,3,both,obese,0.13
DZA,Algeria,2013,7,10 to 14 yrs,3,both,obese,0.109
DZA,Algeria,2013,8,15 to 19 yrs,3,both,obese,0.094
DZA,Algeria,2013,9,20 to 24 yrs,3,both,obese,0.139
DZA,Algeria,2013,10,25 to 29 yrs,3,both,obese,0.12
DZA,Algeria,2013,11,30 to 34 yrs,3,both,obese,0.138
DZA,Algeria,2013,12,35 to 39 yrs,3,both,obese,0.182
DZA,Algeria,2013,13,40 to 44 yrs,3,both,obese,0.208
DZA,Algeria,2013,14,45 to 49 yrs,3,both,obese,0.227
DZA,Algeria,2013,15,50 to 54 yrs,3,both,obese,0.244
DZA,Algeria,2013,16,55 to 59 yrs,3,both,obese,0.21
DZA,Algeria,2013,17,60 to 64 yrs,3,both,obese,0.208
DZA,Algeria,2013,18,65 to 69 yrs,3,both,obese,0.199
DZA,Algeria,2013,19,70 to 74 yrs,3,both,obese,0.195
DZA,Algeria,2013,20,75 to 79 yrs,3,both,obese,0.177
DZA,Algeria,2013,21,80+ yrs,3,both,obese,0.147
ECU,Ecuador,2003,34,2 to 4 yrs,3,both,obese,0.032
ECU,Ecuador,2003,6,5 to 9 yrs,3,both,obese,0.035
ECU,Ecuador,2003,7,10 to 14 yrs,3,both,obese,0.038
ECU,Ecuador,2003,8,15 to 19 yrs,3,both,obese,0.038
ECU,Ecuador,2003,9,20 to 24 yrs,3,both,obese,0.062
ECU,Ecuador,2003,10,25 to 29 yrs,3,both,obese,0.094
ECU,Ecuador,2003,11,30 to 34 yrs,3,both,obese,0.12
ECU,Ecuador,2003,12,35 to 39 yrs,3,both,obese,0.158
ECU,Ecuador,2003,13,40 to 44 yrs,3,both,obese,0.154
ECU,Ecuador,2003,14,45 to 49 yrs,3,both,obese,0.13
ECU,Ecuador,2003,15,50 to 54 yrs,3,both,obese,0.147
ECU,Ecuador,2003,16,55 to 59 yrs,3,both,obese,0.153
ECU,Ecuador,2003,17,60 to 64 yrs,3,both,obese,0.157
ECU,Ecuador,2003,18,65 to 69 yrs,3,both,obese,0.147
ECU,Ecuador,2003,19,70 to 74 yrs,3,both,obese,0.144
ECU,Ecuador,2003,20,75 to 79 yrs,3,both,obese,0.13
ECU,Ecuador,2003,21,80+ yrs,3,both,obese,0.108
ECU,Ecuador,2004,34,2 to 4 yrs,3,both,obese,0.032
ECU,Ecuador,2004,6,5 to 9 yrs,3,both,obese,0.035
ECU,Ecuador,2004,7,10 to 14 yrs,3,both,obese,0.038
ECU,Ecuador,2004,8,15 to 19 yrs,3,both,obese,0.038
ECU,Ecuador,2004,9,20 to 24 yrs,3,both,obese,0.062
ECU,Ecuador,2004,10,25 to 29 yrs,3,both,obese,0.095
ECU,Ecuador,2004,11,30 to 34 yrs,3,both,obese,0.121
ECU,Ecuador,2004,12,35 to 39 yrs,3,both,obese,0.159
ECU,Ecuador,2004,13,40 to 44 yrs,3,both,obese,0.155
ECU,Ecuador,2004,14,45 to 49 yrs,3,both,obese,0.131
ECU,Ecuador,2004,15,50 to 54 yrs,3,both,obese,0.148
ECU,Ecuador,2004,16,55 to 59 yrs,3,both,obese,0.154
ECU,Ecuador,2004,17,60 to 64 yrs,3,both,obese,0.157
ECU,Ecuador,2004,18,65 to 69 yrs,3,both,obese,0.147
ECU,Ecuador,2004,19,70 to 74 yrs,3,both,obese,0.145
ECU,Ecuador,2004,20,75 to 79 yrs,3,both,obese,0.131
ECU,Ecuador,2004,21,80+ yrs,3,both,obese,0.108
ECU,Ecuador,2005,34,2 to 4 yrs,3,both,obese,0.032
ECU,Ecuador,2005,6,5 to 9 yrs,3,both,obese,0.035
ECU,Ecuador,2005,7,10 to 14 yrs,3,both,obese,0.039
ECU,Ecuador,2005,8,15 to 19 yrs,3,both,obese,0.039
ECU,Ecuador,2005,9,20 to 24 yrs,3,both,obese,0.062
ECU,Ecuador,2005,10,25 to 29 yrs,3,both,obese,0.095
ECU,Ecuador,2005,11,30 to 34 yrs,3,both,obese,0.121
ECU,Ecuador,2005,12,35 to 39 yrs,3,both,obese,0.16
ECU,Ecuador,2005,13,40 to 44 yrs,3,both,obese,0.155
ECU,Ecuador,2005,14,45 to 49 yrs,3,both,obese,0.131
ECU,Ecuador,2005,15,50 to 54 yrs,3,both,obese,0.149
ECU,Ecuador,2005,16,55 to 59 yrs,3,both,obese,0.155
ECU,Ecuador,2005,17,60 to 64 yrs,3,both,obese,0.158
ECU,Ecuador,2005,18,65 to 69 yrs,3,both,obese,0.148
ECU,Ecuador,2005,19,70 to 74 yrs,3,both,obese,0.145
ECU,Ecuador,2005,20,75 to 79 yrs,3,both,obese,0.131
ECU,Ecuador,2005,21,80+ yrs,3,both,obese,0.109
ECU,Ecuador,2006,34,2 to 4 yrs,3,both,obese,0.032
ECU,Ecuador,2006,6,5 to 9 yrs,3,both,obese,0.035
ECU,Ecuador,2006,7,10 to 14 yrs,3,both,obese,0.039
ECU,Ecuador,2006,8,15 to 19 yrs,3,both,obese,0.039
ECU,Ecuador,2006,9,20 to 24 yrs,3,both,obese,0.062
ECU,Ecuador,2006,10,25 to 29 yrs,3,both,obese,0.095
ECU,Ecuador,2006,11,30 to 34 yrs,3,both,obese,0.122
ECU,Ecuador,2006,12,35 to 39 yrs,3,both,obese,0.16
ECU,Ecuador,2006,13,40 to 44 yrs,3,both,obese,0.156
ECU,Ecuador,2006,14,45 to 49 yrs,3,both,obese,0.132
ECU,Ecuador,2006,15,50 to 54 yrs,3,both,obese,0.149
ECU,Ecuador,2006,16,55 to 59 yrs,3,both,obese,0.155
ECU,Ecuador,2006,17,60 to 64 yrs,3,both,obese,0.158
ECU,Ecuador,2006,18,65 to 69 yrs,3,both,obese,0.148
ECU,Ecuador,2006,19,70 to 74 yrs,3,both,obese,0.145
ECU,Ecuador,2006,20,75 to 79 yrs,3,both,obese,0.132
ECU,Ecuador,2006,21,80+ yrs,3,both,obese,0.109
ECU,Ecuador,2007,34,2 to 4 yrs,3,both,obese,0.032
ECU,Ecuador,2007,6,5 to 9 yrs,3,both,obese,0.036
ECU,Ecuador,2007,7,10 to 14 yrs,3,both,obese,0.039
ECU,Ecuador,2007,8,15 to 19 yrs,3,both,obese,0.039
ECU,Ecuador,2007,9,20 to 24 yrs,3,both,obese,0.063
ECU,Ecuador,2007,10,25 to 29 yrs,3,both,obese,0.096
ECU,Ecuador,2007,11,30 to 34 yrs,3,both,obese,0.123
ECU,Ecuador,2007,12,35 to 39 yrs,3,both,obese,0.161
ECU,Ecuador,2007,13,40 to 44 yrs,3,both,obese,0.157
ECU,Ecuador,2007,14,45 to 49 yrs,3,both,obese,0.133
ECU,Ecuador,2007,15,50 to 54 yrs,3,both,obese,0.15
ECU,Ecuador,2007,16,55 to 59 yrs,3,both,obese,0.156
ECU,Ecuador,2007,17,60 to 64 yrs,3,both,obese,0.159
ECU,Ecuador,2007,18,65 to 69 yrs,3,both,obese,0.149
ECU,Ecuador,2007,19,70 to 74 yrs,3,both,obese,0.146
ECU,Ecuador,2007,20,75 to 79 yrs,3,both,obese,0.133
ECU,Ecuador,2007,21,80+ yrs,3,both,obese,0.109
ECU,Ecuador,2008,34,2 to 4 yrs,3,both,obese,0.033
ECU,Ecuador,2008,6,5 to 9 yrs,3,both,obese,0.036
ECU,Ecuador,2008,7,10 to 14 yrs,3,both,obese,0.039
ECU,Ecuador,2008,8,15 to 19 yrs,3,both,obese,0.039
ECU,Ecuador,2008,9,20 to 24 yrs,3,both,obese,0.063
ECU,Ecuador,2008,10,25 to 29 yrs,3,both,obese,0.097
ECU,Ecuador,2008,11,30 to 34 yrs,3,both,obese,0.124
ECU,Ecuador,2008,12,35 to 39 yrs,3,both,obese,0.161
ECU,Ecuador,2008,13,40 to 44 yrs,3,both,obese,0.158
ECU,Ecuador,2008,14,45 to 49 yrs,3,both,obese,0.134
ECU,Ecuador,2008,15,50 to 54 yrs,3,both,obese,0.151
ECU,Ecuador,2008,16,55 to 59 yrs,3,both,obese,0.157
ECU,Ecuador,2008,17,60 to 64 yrs,3,both,obese,0.16
ECU,Ecuador,2008,18,65 to 69 yrs,3,both,obese,0.15
ECU,Ecuador,2008,19,70 to 74 yrs,3,both,obese,0.147
ECU,Ecuador,2008,20,75 to 79 yrs,3,both,obese,0.134
ECU,Ecuador,2008,21,80+ yrs,3,both,obese,0.11
ECU,Ecuador,2009,34,2 to 4 yrs,3,both,obese,0.033
ECU,Ecuador,2009,6,5 to 9 yrs,3,both,obese,0.036
ECU,Ecuador,2009,7,10 to 14 yrs,3,both,obese,0.04
ECU,Ecuador,2009,8,15 to 19 yrs,3,both,obese,0.039
ECU,Ecuador,2009,9,20 to 24 yrs,3,both,obese,0.064
ECU,Ecuador,2009,10,25 to 29 yrs,3,both,obese,0.097
ECU,Ecuador,2009,11,30 to 34 yrs,3,both,obese,0.124
ECU,Ecuador,2009,12,35 to 39 yrs,3,both,obese,0.161
ECU,Ecuador,2009,13,40 to 44 yrs,3,both,obese,0.159
ECU,Ecuador,2009,14,45 to 49 yrs,3,both,obese,0.135
ECU,Ecuador,2009,15,50 to 54 yrs,3,both,obese,0.152
ECU,Ecuador,2009,16,55 to 59 yrs,3,both,obese,0.158
ECU,Ecuador,2009,17,60 to 64 yrs,3,both,obese,0.161
ECU,Ecuador,2009,18,65 to 69 yrs,3,both,obese,0.15
ECU,Ecuador,2009,19,70 to 74 yrs,3,both,obese,0.148
ECU,Ecuador,2009,20,75 to 79 yrs,3,both,obese,0.134
ECU,Ecuador,2009,21,80+ yrs,3,both,obese,0.11
ECU,Ecuador,2010,34,2 to 4 yrs,3,both,obese,0.033
ECU,Ecuador,2010,6,5 to 9 yrs,3,both,obese,0.036
ECU,Ecuador,2010,7,10 to 14 yrs,3,both,obese,0.04
